1.414011001586914062e+01
3.249043655395507812e+01
6.151762008666992188e+01
1.273015737533569336e-01
2.252568602561950684e-01
-2.286673784255981445e-01
5.873630142211914062e+01
-5.792009830474853516e-01
5.489091873168945312e+01
4.100695800781250000e+01
4.518999862670898438e+01
5.067198562622070312e+01
5.530032730102539062e+01
5.705532455444335938e+01
4.066928863525390625e+00
2.125355148315429688e+01
4.027894210815429688e+01
5.366268539428710938e+01
5.497202682495117188e+01
5.601906967163085938e+01
3.743722534179687500e+01
6.532049179077148438e-01
6.338699722290039062e+01
7.774340820312500000e+01
2.045612633228302002e-01
5.295983123779296875e+01
6.890303802490234375e+01
5.576383972167968750e+01
6.151454544067382812e+01
1.370131969451904297e-01
1.456141471862792969e-02
6.999284362792968750e+01
2.956590652465820312e+01
6.089723587036132812e+01
6.770798492431640625e+01
1.821384429931640625e+01
3.654629135131835938e+01
5.630849075317382812e+01
1.887099444866180420e-01
3.827637100219726562e+01
6.225316619873046875e+01
