1.336399555206298828e+01
2.607830047607421875e+01
6.172252273559570312e+01
5.568012595176696777e-02
2.769695222377777100e-01
8.648701906204223633e-01
5.884630584716796875e+01
-4.262346327304840088e-01
5.821293640136718750e+01
4.027133941650390625e+01
4.537726593017578125e+01
4.882610321044921875e+01
5.450708770751953125e+01
5.805225372314453125e+01
7.903954029083251953e+00
2.078525733947753906e+01
3.182713127136230469e+01
5.384088134765625000e+01
5.527274703979492188e+01
5.642928314208984375e+01
3.974430465698242188e+01
6.681432723999023438e-01
6.416166687011718750e+01
7.838962554931640625e+01
4.260996878147125244e-01
5.354456329345703125e+01
6.354972839355468750e+01
5.701279449462890625e+01
6.064011383056640625e+01
1.117345094680786133e+00
-1.889826357364654541e-01
6.945992279052734375e+01
2.877711296081542969e+01
6.205831146240234375e+01
6.716405487060546875e+01
1.492236423492431641e+01
3.808890914916992188e+01
5.482025909423828125e+01
2.037971913814544678e-01
3.590964508056640625e+01
6.310614013671875000e+01
